# Pathway	68-MDCOL003-3-1-Before-Chemo-2-3A_Abundance
UNMAPPED	575372.3318786991
UNINTEGRATED	2622809.6026705927
UNINTEGRATED|g__Escherichia.s__Escherichia_coli	733362.8486192343
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_clostridioforme	458130.6707721638
UNINTEGRATED|unclassified	221928.5286261133
UNINTEGRATED|g__Fusobacterium.s__Fusobacterium_nucleatum	142848.5339703019
UNINTEGRATED|g__Klebsiella.s__Klebsiella_pneumoniae	137362.5106628810
UNINTEGRATED|g__Roseburia.s__Roseburia_inulinivorans	73175.2832830814
UNINTEGRATED|g__Roseburia.s__Roseburia_intestinalis	36884.9887551916
UNINTEGRATED|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	35501.2084337290
UNINTEGRATED|g__Blautia.s__Ruminococcus_gnavus	33059.0366724733
UNINTEGRATED|g__Streptococcus.s__Streptococcus_thermophilus	28989.0816947860
UNINTEGRATED|g__Blautia.s__Blautia_producta	27431.0887747631
UNINTEGRATED|g__Citrobacter.s__Citrobacter_amalonaticus	17905.5124069474
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	16243.8968804254
UNINTEGRATED|g__Veillonella.s__Veillonella_parvula	16045.3176636350
UNINTEGRATED|g__Klebsiella.s__Klebsiella_oxytoca	15902.1674012773
UNINTEGRATED|g__Blautia.s__Blautia_sp_CAG_52	15252.1008354959
UNINTEGRATED|g__Sellimonas.s__Sellimonas_intestinalis	13605.6256136449
UNINTEGRATED|g__Enterococcus.s__Enterococcus_faecium	13183.2221310576
UNINTEGRATED|g__Roseburia.s__Roseburia_faecis	12687.2812987581
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_scindens	10595.0273961530
UNINTEGRATED|g__Blautia.s__Blautia_sp_CAG_257	10481.6638433766
UNINTEGRATED|g__Dialister.s__Dialister_invisus	10035.1291700935
UNINTEGRATED|g__Flavonifractor.s__Flavonifractor_plautii	9265.0747642740
UNINTEGRATED|g__Streptococcus.s__Streptococcus_salivarius	9157.9913674407
UNINTEGRATED|g__Erysipelatoclostridium.s__Clostridium_innocuum	6378.8654369492
UNINTEGRATED|g__Veillonella.s__Veillonella_atypica	5922.5866938044
UNINTEGRATED|g__Anaeroglobus.s__Anaeroglobus_geminatus	5295.8408905568
UNINTEGRATED|g__Streptococcus.s__Streptococcus_parasanguinis	5123.3008651477
UNINTEGRATED|g__Dorea.s__Dorea_sp_CAG_317	5065.7988516697
UNINTEGRATED|g__Klebsiella.s__Klebsiella_aerogenes	4591.2302937021
UNINTEGRATED|g__Escherichia.s__Escherichia_fergusonii	4338.5149929539
UNINTEGRATED|g__Streptococcus.s__Streptococcus_pneumoniae	3608.3295291362
UNINTEGRATED|g__Enterococcus.s__Enterococcus_hirae	3199.5343407626
UNINTEGRATED|g__Terrisporobacter.s__Terrisporobacter_othiniensis	2571.6324278034
UNINTEGRATED|g__Veillonella.s__Veillonella_dispar	1630.6058900691
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_AF36_4	1598.6807032669
UNINTEGRATED|g__Enterococcus.s__Enterococcus_gallinarum	1536.2299714371
UNINTEGRATED|g__Veillonella.s__Veillonella_infantium	459.6116895382
UNINTEGRATED|g__Enterococcus.s__Enterococcus_saccharolyticus	397.8032882387
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	2439.9481916992
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_coli	1038.6647505563
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Lachnoclostridium.s__Clostridium_clostridioforme	316.0871183792
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|unclassified	190.6259406128
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Klebsiella.s__Klebsiella_pneumoniae	176.6969659014
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Fusobacterium.s__Fusobacterium_nucleatum	127.3395085442
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Citrobacter.s__Citrobacter_amalonaticus	46.8656753254
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Klebsiella.s__Klebsiella_oxytoca	40.5743706949
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_thermophilus	12.6007490981
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_salivarius	11.4472436915
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_parasanguinis	7.5219189757
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Veillonella.s__Veillonella_atypica	5.2780983150
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_fergusonii	4.0246322668
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	2373.9374121697
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Lachnoclostridium.s__Clostridium_clostridioforme	960.7483737733
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Escherichia.s__Escherichia_coli	529.3751905814
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|unclassified	152.2800714652
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Klebsiella.s__Klebsiella_pneumoniae	83.6883602063
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	55.8229187314
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Roseburia.s__Roseburia_inulinivorans	52.7868671088
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Roseburia.s__Roseburia_intestinalis	27.7385345667
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Streptococcus.s__Streptococcus_thermophilus	21.2067849752
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Blautia_sp_CAG_257	17.2182633123
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Citrobacter.s__Citrobacter_amalonaticus	14.2917200738
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Klebsiella.s__Klebsiella_oxytoca	12.4326616953
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Roseburia.s__Roseburia_faecis	11.8043627749
