# Pathway	23-MDcol033-1A_Abundance
UNMAPPED	1179289.9243834729
UNINTEGRATED	3948749.7187317964
UNINTEGRATED|g__Bacteroides.s__Bacteroides_dorei	509842.6294308002
UNINTEGRATED|g__Bacteroides.s__Bacteroides_ovatus	293148.0589573028
UNINTEGRATED|g__Bacteroides.s__Bacteroides_uniformis	270858.1650203292
UNINTEGRATED|unclassified	226322.9125178118
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_longum	213666.7409974496
UNINTEGRATED|g__Bacteroides.s__Bacteroides_faecis	201644.8951569355
UNINTEGRATED|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	155400.2544494102
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_distasonis	135295.7661693364
UNINTEGRATED|g__Dorea.s__Dorea_longicatena	125766.9336267950
UNINTEGRATED|g__Blautia.s__Ruminococcus_torques	115699.9880878355
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_merdae	97494.7416233733
UNINTEGRATED|g__Blautia.s__Blautia_obeum	89402.5170107265
UNINTEGRATED|g__Bacteroides.s__Bacteroides_fragilis	79987.7311379020
UNINTEGRATED|g__Barnesiella.s__Barnesiella_intestinihominis	68065.1678281228
UNINTEGRATED|g__Bacteroides.s__Bacteroides_xylanisolvens	67415.8598603796
UNINTEGRATED|g__Intestinibacter.s__Intestinibacter_bartlettii	48288.3302358728
UNINTEGRATED|g__Bacteroides.s__Bacteroides_cellulosilyticus	37865.1130131126
UNINTEGRATED|g__Alistipes.s__Alistipes_putredinis	33288.4719647107
UNINTEGRATED|g__Blautia.s__Blautia_sp_CAG_257	33106.4087613805
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_adolescentis	32130.1586992385
UNINTEGRATED|g__Roseburia.s__Roseburia_intestinalis	27596.3701500692
UNINTEGRATED|g__Collinsella.s__Collinsella_intestinalis	27408.3473750441
UNINTEGRATED|g__Roseburia.s__Roseburia_faecis	24444.2001198997
UNINTEGRATED|g__Parasutterella.s__Parasutterella_excrementihominis	24405.0970610670
UNINTEGRATED|g__Hungatella.s__Hungatella_hathewayi	23616.2517520705
UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_lactaris	22474.3605773152
UNINTEGRATED|g__Odoribacter.s__Odoribacter_splanchnicus	21375.0486888713
UNINTEGRATED|g__Flavonifractor.s__Flavonifractor_plautii	20915.3771840686
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_clostridioforme	18837.1860424188
UNINTEGRATED|g__Subdoligranulum.s__Subdoligranulum_sp_APC924_74	18381.9731985103
UNINTEGRATED|g__Alistipes.s__Alistipes_finegoldii	15921.7211860239
UNINTEGRATED|g__Bilophila.s__Bilophila_wadsworthia	15646.7172370762
UNINTEGRATED|g__Bacteroides.s__Bacteroides_intestinalis	14532.6819309299
UNINTEGRATED|g__Escherichia.s__Escherichia_coli	14249.0971238102
UNINTEGRATED|g__Ruminococcaceae_unclassified.s__Clostridium_leptum	11215.6043116703
UNINTEGRATED|g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	9980.8652901582
UNINTEGRATED|g__Butyricimonas.s__Butyricimonas_virosa	9618.5853731466
UNINTEGRATED|g__Collinsella.s__Collinsella_stercoris	9389.3538524284
UNINTEGRATED|g__Streptococcus.s__Streptococcus_salivarius	8385.5181658924
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_saccharolyticum	7902.4389875576
UNINTEGRATED|g__Ruminococcaceae_unclassified.s__Ruminococcaceae_bacterium_D16	7406.9589028428
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_58	7351.6718327284
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_169	6677.1342237711
UNINTEGRATED|g__Erysipelatoclostridium.s__Erysipelatoclostridium_ramosum	6144.2925946369
UNINTEGRATED|g__Anaerostipes.s__Anaerostipes_caccae	5240.4020022588
UNINTEGRATED|g__Alistipes.s__Alistipes_onderdonkii	4856.7593364597
UNINTEGRATED|g__Gemmiger.s__Gemmiger_formicilis	4804.8573549654
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	4498.5110300034
UNINTEGRATED|g__Streptococcus.s__Streptococcus_pneumoniae	4152.9692756455
UNINTEGRATED|g__Blautia.s__Blautia_producta	3481.1598270076
UNINTEGRATED|g__Sellimonas.s__Sellimonas_intestinalis	3341.0760118734
UNINTEGRATED|g__Blautia.s__Blautia_coccoides	2777.4682839179
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_scindens	2608.9055705471
UNINTEGRATED|g__Candidatus_Stoquefichus.s__Candidatus_Stoquefichus_sp_KLE1796	2566.0782765384
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	2256.5816794341
UNINTEGRATED|g__Bacteroides.s__Bacteroides_stercorirosoris	2105.5335476276
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_dentium	994.8420700286
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_lavalense	772.5020111254
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis	3143.9751456940
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Bacteroides.s__Bacteroides_dorei	614.6409631482
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	395.4560103688
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Bacteroides.s__Bacteroides_faecis	278.4736430148
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|unclassified	207.4261374974
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Bifidobacterium.s__Bifidobacterium_longum	197.8502114880
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	162.3525723926
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Blautia.s__Blautia_obeum	113.8523438795
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	107.5644998836
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Parabacteroides.s__Parabacteroides_distasonis	95.6189913717
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Barnesiella.s__Barnesiella_intestinihominis	87.0272264740
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Dorea.s__Dorea_longicatena	83.9302613004
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Bacteroides.s__Bacteroides_xylanisolvens	72.9030432451
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Blautia.s__Ruminococcus_torques	65.4462135184
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Subdoligranulum.s__Subdoligranulum_sp_APC924_74	49.0109568573
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Bacteroides.s__Bacteroides_fragilis	43.6271427173
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Parabacteroides.s__Parabacteroides_merdae	41.2231698691
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Collinsella.s__Collinsella_intestinalis	33.4688783577
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Parasutterella.s__Parasutterella_excrementihominis	32.4442982308
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Alistipes.s__Alistipes_putredinis	30.1612092761
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Roseburia.s__Roseburia_faecis	29.8622492642
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Alistipes.s__Alistipes_finegoldii	27.0480170546
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	25.4493764916
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Odoribacter.s__Odoribacter_splanchnicus	23.4296253860
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Alistipes.s__Alistipes_onderdonkii	17.2872235851
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Roseburia.s__Roseburia_intestinalis	15.4681779773
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Bilophila.s__Bilophila_wadsworthia	11.9689641595
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Clostridium.s__Clostridium_sp_CAG_58	8.6337037749
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Candidatus_Stoquefichus.s__Candidatus_Stoquefichus_sp_KLE1796	7.9972610239
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Bacteroides.s__Bacteroides_cellulosilyticus	7.8524282742
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Bacteroides.s__Bacteroides_intestinalis	7.5300587784
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Lachnoclostridium.s__Clostridium_scindens	2.5070510812
VALSYN-PWY: L-valine biosynthesis	2679.3030323972
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_dorei	295.5771707423
VALSYN-PWY: L-valine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_longum	205.5236414996
VALSYN-PWY: L-valine biosynthesis|unclassified	193.0835829855
VALSYN-PWY: L-valine biosynthesis|g__Dorea.s__Dorea_longicatena	159.9787561240
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	156.9793614930
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_faecis	148.2069684266
VALSYN-PWY: L-valine biosynthesis|g__Blautia.s__Ruminococcus_torques	123.4734612557
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	112.3743104138
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_xylanisolvens	93.4146138478
VALSYN-PWY: L-valine biosynthesis|g__Barnesiella.s__Barnesiella_intestinihominis	86.0663362856
VALSYN-PWY: L-valine biosynthesis|g__Parabacteroides.s__Parabacteroides_distasonis	79.4171372183
VALSYN-PWY: L-valine biosynthesis|g__Blautia.s__Blautia_obeum	76.7656016641
VALSYN-PWY: L-valine biosynthesis|g__Intestinibacter.s__Intestinibacter_bartlettii	64.6696288278
